"event-id","visible","timestamp","location-long","location-lat","comments","modelled","study-specific-measurement","tag-tech-spec","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","OSU Ocean NPP 0.17deg 8d NPP","VIIRS Ocean Mapped OceanColor 4km Daily Euphotic Depth","ETOPO1 Elevation","OSCAR 1/3deg 5d Surface Currents Zonal Velocity","OSCAR 1/3deg 5d Surface Currents Meridional Velocity","MODIS Ocean Aqua OceanColor 4km Daily Daytime SST"
"1940490179","true","2011-12-23 00:22:57.000","-1.413188434","-58.26159762","-86941.59488-3524212.445","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","159.26710784343385","NaN","-4488","0.10602976694923735","0.06265492203898917","NaN"
"1940490180","true","2011-12-23 00:52:57.000","-1.410287104","-58.27598449","-86721.8-3522537.8","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","159.56060611350438","NaN","-4611","0.1048922149095965","0.06064872157758135","NaN"
"1940490181","true","2011-12-23 01:22:57.000","-1.388740259","-58.27849472","-85389.99441-3522277.212","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","159.64071879428496","NaN","-4614","0.10386045769729003","0.059396731996258036","NaN"
"1940490182","true","2011-12-23 01:52:57.000","-1.387673577","-58.27913372","-85322.61329-3522204.229","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","159.54945421382607","NaN","-4614","0.10380554016328987","0.059273966104354175","NaN"
"1940490183","true","2011-12-23 02:22:57.000","-1.387049987","-58.28283324","-85273.82492-3521773.42","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","159.49056243208756","NaN","-4614","0.10345265350387557","0.058670282989024575","NaN"
"1940490184","true","2011-12-23 02:52:57.000","-1.387338026","-58.28676053","-85280.43013-3521314.681","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","159.4198670676999","NaN","-4614","0.10309799721783937","0.058057306101154275","NaN"
"1940490185","true","2011-12-23 03:22:57.000","-1.39180068","-58.28983213","-85545.98916-3520949.582","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","159.31052023820885","NaN","-4615","0.10302948773164905","0.05780892509826839","NaN"
"1940490186","true","2011-12-23 03:52:57.000","-1.378920248","-58.29201099","-84748.33616-3520714.46","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","159.2961198722603","NaN","-4750","0.10220286093470349","0.05674681197786057","NaN"
"1940490187","true","2011-12-23 04:22:57.000","-1.382774998","-58.29516892","-84976.30747-3520340.24","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","159.17983409148738","NaN","-4750","0.10205862245000019","0.05641612719638774","NaN"
"1940490188","true","2011-12-23 04:52:57.000","-1.388481414","-58.2987518","-85316.7841-3519913.665","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","159.0573822503624","NaN","-4750","0.10200609622468755","0.056184757435744206","NaN"
"1940490189","true","2011-12-23 05:22:57.000","-1.384837154","-58.30077996","-85087.1808-3519682.417","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","158.9726684533012","NaN","-4750","0.1015903140357757","0.05559457089400288","NaN"
"1940490190","true","2011-12-23 05:52:57.000","-1.381577527","-58.30277053","-84881.33958-3519454.974","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","158.88340678666557","NaN","-4750","0.1011835364402634","0.055014153065354336","NaN"
"1940490191","true","2011-12-23 06:22:57.000","-1.375558523","-58.30420604","-84507.593-3519296.363","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","158.8040071989485","NaN","-4750","0.10065334705683446","0.05430202204939892","NaN"
"1940490192","true","2011-12-23 06:52:57.000","-1.35416833","-58.30324673","-83196.37688-3519439.609","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","158.80760358150167","NaN","-4749","0.0996939602068289","0.05315175520579719","NaN"
"1940490193","true","2011-12-23 07:22:57.000","-1.321098315","-58.30079522","-81171.60802-3519773.114","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","158.91618095752153","NaN","-4733","0.0938488100200315","0.042776585551661465","NaN"
"1940490194","true","2011-12-23 07:52:57.000","-1.311799014","-58.30135638","-80598.83623-3519720.759","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","158.8610895493943","NaN","-4733","0.09386758993402274","0.0426967330352286","NaN"
"1940490195","true","2011-12-23 08:22:57.000","-1.309577339","-58.30150001","-80461.97391-3519707.121","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","158.7626060353273","NaN","-4733","0.09388490483552411","0.042673440372835235","NaN"
"1940490196","true","2011-12-23 08:52:57.000","-1.307839025","-58.30215222","-80353.45085-3519633.451","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","158.65564564477728","NaN","-4720","0.09387779127408576","0.04264609446091378","NaN"
"1940490197","true","2011-12-23 09:22:57.000","-1.296666778","-58.30257805","-79666.02247-3519599.362","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","158.60632025159995","NaN","-4720","0.09394888171017805","0.042545084051399694","NaN"
"1940490198","true","2011-12-23 09:52:57.000","-1.27543264","-58.30260495","-78361.56382-3519625.505","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","158.6045852301508","NaN","-4707","0.0941302801413076","0.0423189605931223","NaN"
"1940490199","true","2011-12-23 10:22:57.000","-1.274123959","-58.30414364","-78277.17916-3519447.738","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","158.47502744196362","NaN","-4692","0.094103730245986","0.04228054116246128","NaN"
"1940490200","true","2011-12-23 10:52:57.000","-1.273246657","-58.30577993","-78219.04615-3519257.993","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","158.34188324093216","NaN","-4692","0.09407244121900933","0.042246740195923574","NaN"
